        dimension     Birth     Death
   [1,]         0 0.0000000       Inf
 [697,]         1 1.6765637 2.4365093
 [698,]         1 1.7315018 2.4769151
 [699,]         1 1.8077524 2.5462883
 [700,]         1 1.8144472 2.5104042
 [701,]         1 1.4600830 2.1401363
 [702,]         1 0.6969279 1.3735004
 [703,]         1 1.3560371 2.0312535
 [704,]         1 0.7069470 1.3806269
 [705,]         1 2.1237517 2.7954975
 [706,]         1 0.7035947 1.3724605
 [707,]         1 0.7147346 1.3745241
 [708,]         1 0.7039874 1.3576960
 [709,]         1 1.5760389 2.2237585
 [710,]         1 1.8070427 2.4545859
 [711,]         1 1.4311954 2.0777609
 [712,]         1 1.5349151 2.1749607
 [713,]         1 1.7667895 2.3971577
 [714,]         1 1.7713385 2.3936275
 [715,]         1 1.4889628 2.1093463
 [716,]         1 1.6530954 2.2719773
 [717,]         1 1.6949763 2.3137603
 [718,]         1 1.4801930 2.0975541
 [719,]         1 1.9861391 2.5967290
 [720,]         1 1.9714090 2.5791483
 [721,]         1 2.1345316 2.7411825
 [722,]         1 1.4836666 2.0887406
 [723,]         1 1.4742085 2.0711374
 [724,]         1 1.4978334 2.0906718
 [725,]         1 1.7805506 2.3721543
 [726,]         1 1.6923621 2.2799287
 [727,]         1 1.4127149 1.9934602
 [728,]         1 1.6252047 2.1885808
 [729,]         1 1.6376222 2.1939415
 [730,]         1 1.4799708 2.0267748
 [731,]         1 1.6424586 2.1862791
 [732,]         1 1.9709508 2.5079224
 [733,]         1 2.0333426 2.5633111
 [734,]         1 1.4713332 1.9985926
 [735,]         1 1.4052654 1.9303577
 [736,]         1 1.8007435 2.3181265
 [737,]         1 1.8421010 2.3525580
 [738,]         1 1.8396430 2.3445925
 [739,]         1 1.7708972 2.2753241
 [740,]         1 1.6779507 2.1748367
 [741,]         1 1.4222153 1.9165199
 [742,]         1 1.5181129 2.0117325
 [743,]         1 1.5108827 2.0044912
 [744,]         1 1.3776691 1.8649547
 [745,]         1 1.5137441 1.9890170
 [746,]         1 1.5766231 2.0506851
 [747,]         1 1.6136459 2.0855972
 [748,]         1 1.7255731 2.1954956
 [749,]         1 0.6897666 1.1523321
 [750,]         1 1.5885035 2.0479167
 [751,]         1 1.4815945 1.9393182
 [752,]         1 0.6982038 1.1492403
 [753,]         1 0.7019069 1.1496929
 [754,]         1 1.3718722 1.8188732
 [755,]         1 0.6965610 1.1428671
 [756,]         1 1.7509532 2.1955016
 [757,]         1 1.7207562 2.1608626
 [758,]         1 2.0391538 2.4785249
 [759,]         1 1.6090821 2.0442938
 [760,]         1 1.7766354 2.2077283
 [761,]         1 1.5986205 2.0227773
 [762,]         1 1.5037777 1.9256614
 [763,]         1 1.7298388 2.1514363
 [764,]         1 1.7918187 2.2115843
 [765,]         1 1.7936624 2.2085776
 [766,]         1 1.7862820 2.1964133
 [767,]         1 1.8874478 2.2958201
 [768,]         1 1.5571601 1.9652823
 [769,]         1 1.5488123 1.9560156
 [770,]         1 1.7159945 2.1226770
 [771,]         1 1.3926311 1.7987909
 [772,]         1 3.4739596 3.8800038
 [773,]         1 1.6666285 2.0704894
 [774,]         1 1.9071529 2.3075630
 [775,]         1 1.3554077 1.7522494
 [776,]         1 1.5496230 1.9448824
 [777,]         1 1.3902616 1.7839102
 [778,]         1 1.7654324 2.1553740
 [779,]         1 1.5649601 1.9537155
 [780,]         1 1.5522365 1.9401163
 [781,]         1 1.5326671 1.9181829
 [782,]         1 2.4115518 2.7946628
 [783,]         1 2.1329337 2.5141055
 [784,]         1 1.7998646 2.1775460
 [785,]         1 1.3231924 1.6976930
 [786,]         1 1.6293763 1.9997849
 [787,]         1 1.7326287 2.1011024
 [788,]         1 1.6017900 1.9696462
 [789,]         1 1.4676601 1.8328572
 [790,]         1 1.4641313 1.8265444
 [791,]         1 1.7908834 2.1503240
 [792,]         1 2.0830885 2.4400913
 [793,]         1 1.7873373 2.1433530
 [794,]         1 2.1447523 2.4993941
 [795,]         1 1.5233626 1.8757788
 [796,]         1 1.7263970 2.0785971
 [797,]         1 1.8658982 2.2171936
 [798,]         1 1.9636154 2.3132086
 [799,]         1 1.5762114 1.9223793
 [800,]         1 1.8606957 2.2057312
 [801,]         1 1.8337132 2.1782554
 [802,]         1 1.8461503 2.1888898
 [803,]         1 1.9474216 2.2854074
 [804,]         1 1.7182767 2.0555462
 [805,]         1 2.0240773 2.3514847
 [806,]         1 1.6774531 1.9982688
 [807,]         1 1.6488433 1.9670046
 [808,]         1 1.8874415 2.2041766
 [809,]         1 1.8245488 2.1386191
 [810,]         1 2.0033939 2.3156492
 [811,]         1 1.9039171 2.2127899
 [812,]         1 1.5287083 1.8329604
 [813,]         1 1.9547319 2.2581264
 [814,]         1 1.8054707 2.1043750
 [815,]         1 2.1764398 2.4750366
 [816,]         1 1.6860623 1.9828691
 [817,]         1 1.7543780 2.0508280
 [818,]         1 1.8927406 2.1865289
 [819,]         1 1.8100434 2.1020349
 [820,]         1 1.8841188 2.1716638
 [821,]         1 1.8496722 2.1347284
 [822,]         1 1.7885521 2.0725838
 [823,]         1 2.1441258 2.4268852
 [824,]         1 1.5766615 1.8585823
 [825,]         1 1.7463178 2.0264211
 [826,]         1 2.5429999 2.8220138
 [827,]         1 1.8933183 2.1707288
 [828,]         1 1.4456518 1.7228839
 [829,]         1 2.8556571 3.1314362
 [830,]         1 2.3234140 2.5982245
 [831,]         1 1.7244457 1.9955177
 [832,]         1 1.5209755 1.7920466
 [833,]         1 2.0064647 2.2753406
 [834,]         1 1.6295252 1.8959277
 [835,]         1 1.7610106 2.0269402
 [836,]         1 2.7023659 2.9651988
 [837,]         1 2.2066932 2.4675671
 [838,]         1 1.7537484 2.0146221
 [839,]         1 2.0352738 2.2951428
 [840,]         1 1.5186033 1.7770961
 [841,]         1 1.5040705 1.7599541
 [842,]         1 2.0758817 2.3302116
 [843,]         1 2.1444949 2.3979789
 [844,]         1 1.8191541 2.0711550
 [845,]         1 2.1906605 2.4420369
 [846,]         1 1.6096507 1.8598861
 [847,]         1 1.9954158 2.2445660
 [848,]         1 2.0042314 2.2531005
 [849,]         1 1.7407930 1.9885313
 [850,]         1 1.8874717 2.1336314
 [851,]         1 1.9845812 2.2287372
 [852,]         1 1.7998734 2.0416866
 [853,]         1 2.1219605 2.3636984
 [854,]         1 1.8593180 2.1009024
 [855,]         1 1.4941654 1.7349728
 [856,]         1 1.6183085 1.8584954
 [857,]         1 1.6684623 1.9054713
 [858,]         1 1.7727536 2.0088062
 [859,]         1 1.6854129 1.9211971
 [860,]         1 1.4675694 1.7030735
 [861,]         1 1.8939256 2.1293082
 [862,]         1 1.9742544 2.2080973
 [863,]         1 2.0742714 2.3080029
 [864,]         1 1.4641876 1.6972147
 [865,]         1 2.2280553 2.4605563
 [866,]         1 1.7982122 2.0289373
 [867,]         1 1.9873433 2.2172698
 [868,]         1 1.8982753 2.1274989
 [869,]         1 1.5408460 1.7687050
 [870,]         1 1.7763683 2.0024667
 [871,]         1 1.6214917 1.8475452
 [872,]         1 1.9825678 2.2085926
 [873,]         1 1.3214312 1.5463363
 [874,]         1 1.7801322 2.0037441
 [875,]         1 2.1993045 2.4227294
 [876,]         1 2.2387401 2.4597850
 [877,]         1 1.9524269 2.1719999
 [878,]         1 1.7344930 1.9513206
 [879,]         1 2.0855549 2.2968556
 [880,]         1 2.2108857 2.4214199
 [881,]         1 1.6361455 1.8448801
 [882,]         1 2.1086053 2.3154060
 [883,]         1 1.4963169 1.7027274
 [884,]         1 1.5578415 1.7641548
 [885,]         1 1.8958367 2.1013475
 [886,]         1 1.7641753 1.9694965
 [887,]         1 1.5563931 1.7592328
 [888,]         1 1.6153510 1.8179118
 [889,]         1 2.0759240 2.2784676
 [890,]         1 1.7133950 1.9156834
 [891,]         1 1.7179276 1.9190450
 [892,]         1 1.7699213 1.9694591
 [893,]         1 1.8535189 2.0530141
 [894,]         1 1.7654046 1.9644139
 [895,]         1 1.7226977 1.9213710
 [896,]         1 1.5893701 1.7859200
 [897,]         1 2.1495184 2.3457872
 [898,]         1 1.5504374 1.7450615
 [899,]         1 2.2997801 2.4936227
 [900,]         1 1.5126274 1.7055037
 [901,]         1 1.8283376 2.0208584
 [902,]         1 2.5788822 2.7702186
 [903,]         1 1.3447242 1.5359734
 [904,]         1 1.9073195 2.0979982
 [905,]         1 1.1957787 1.3859515
 [906,]         1 2.1973689 2.3866845
 [907,]         1 2.6051666 2.7894948
 [908,]         1 1.7864928 1.9703788
 [909,]         1 1.1940861 1.3738176
 [910,]         1 1.4982948 1.6771331
 [911,]         1 1.2029317 1.3813762
 [912,]         1 1.5721511 1.7502158
 [913,]         1 1.8336164 2.0113220
 [914,]         1 1.9187497 2.0961154
 [915,]         1 2.0906364 2.2673170
 [916,]         1 2.2383747 2.4131223
 [917,]         1 1.2583977 1.4328291
 [918,]         1 1.9667482 2.1410287
 [919,]         1 1.5743764 1.7480926
 [920,]         1 1.8561548 2.0291181
 [921,]         1 1.7717577 1.9435167
 [922,]         1 1.8175504 1.9872136
 [923,]         1 2.1372596 2.3058675
 [924,]         1 1.5516712 1.7196968
 [925,]         1 1.9159380 2.0838707
 [926,]         1 1.5854105 1.7518683
 [927,]         1 2.9679323 3.1315306
 [928,]         1 1.4378994 1.6002618
 [929,]         1 3.6345854 3.7963209
 [930,]         1 1.8767269 2.0381062
 [931,]         1 2.0774254 2.2384980
 [932,]         1 2.2583984 2.4180494
 [933,]         1 1.7894120 1.9479024
 [934,]         1 2.0037603 2.1619673
 [935,]         1 1.6197224 1.7775653
 [936,]         1 1.9420155 2.0994996
 [937,]         1 1.6238019 1.7789999
 [938,]         1 1.6180949 1.7715798
 [939,]         1 2.2626260 2.4159590
 [940,]         1 1.4974263 1.6501556
 [941,]         1 1.8221793 1.9739877
 [942,]         1 2.2230271 2.3746005
 [943,]         1 1.8368941 1.9869542
 [944,]         1 2.6073174 2.7555252
 [945,]         1 3.5159878 3.6640588
 [946,]         1 1.6710267 1.8178930
 [947,]         1 1.8643581 2.0109565
 [948,]         1 1.7759011 1.9219941
 [949,]         1 2.1112351 2.2572170
 [950,]         1 1.7847056 1.9301543
 [951,]         1 1.9314700 2.0759762
 [952,]         1 3.6957668 3.8392095
 [953,]         1 2.2301492 2.3732268
 [954,]         1 1.9608425 2.1022599
 [955,]         1 1.6404473 1.7815700
 [956,]         1 1.9859037 2.1241216
 [957,]         1 2.4199763 2.5581782
 [958,]         1 1.7410442 1.8771707
 [959,]         1 1.9374343 2.0732514
 [960,]         1 2.0236280 2.1590242
 [961,]         1 1.7820333 1.9170780
 [962,]         1 1.7237617 1.8585446
 [963,]         1 1.7072528 1.8412714
 [964,]         1 1.5133936 1.6465767
 [965,]         1 1.5600710 1.6915910
 [966,]         1 1.6704279 1.8015209
 [967,]         1 2.0036290 2.1345956
 [968,]         1 1.8113521 1.9403888
 [969,]         1 1.7843591 1.9128041
 [970,]         1 1.4565457 1.5849424
 [971,]         1 2.2479478 2.3762598
 [972,]         1 1.8136847 1.9417638
 [973,]         1 1.8137246 1.9416664
 [974,]         1 2.0058149 2.1336301
 [975,]         1 2.6515046 2.7780088
 [976,]         1 1.6913659 1.8174136
 [977,]         1 2.1290508 2.2543861
 [978,]         1 1.7545869 1.8794556
 [979,]         1 1.9786547 2.1030839
 [980,]         1 2.0069832 2.1294323
 [981,]         1 2.0575348 2.1797181
 [982,]         1 1.8812924 2.0032041
 [983,]         1 1.8053832 1.9267434
 [984,]         1 1.5905670 1.7111417
 [985,]         1 1.6646340 1.7849073
 [986,]         1 2.1406309 2.2607506
 [987,]         1 2.0833990 2.2030528
 [988,]         1 1.8341247 1.9536234
 [989,]         1 2.0470558 2.1665439
 [990,]         1 2.0593366 2.1787668
 [991,]         1 2.0088796 2.1276863
 [992,]         1 1.5615580 1.6801473
 [993,]         1 1.6502481 1.7687780
 [994,]         1 1.7508247 1.8686940
 [995,]         1 1.4800612 1.5962805
 [996,]         1 2.3911356 2.5060562
 [997,]         1 1.6258577 1.7402733
 [998,]         1 2.1194201 2.2330660
 [999,]         1 1.9499756 2.0635927
[1000,]         1 2.7799389 2.8931453
[1001,]         1 2.0193362 2.1321071
[1002,]         1 2.1276878 2.2402304
[1003,]         1 2.0265207 2.1386322
[1004,]         1 1.6594702 1.7710745
[1005,]         1 2.1340467 2.2455869
[1006,]         1 2.6965666 2.8079756
[1007,]         1 1.7597762 1.8706322
[1008,]         1 1.8926684 2.0031261
[1009,]         1 1.7834650 1.8936274
[1010,]         1 2.6175747 2.7258828
[1011,]         1 1.8697223 1.9766512
[1012,]         1 1.8797823 1.9856430
[1013,]         1 2.0273316 2.1326783
[1014,]         1 1.8486534 1.9515230
[1015,]         1 1.5954557 1.6962456
[1016,]         1 1.6847594 1.7848132
[1017,]         1 1.9818767 2.0807570
[1018,]         1 3.3997923 3.4982933
[1019,]         1 2.2564684 2.3547828
[1020,]         1 1.8629880 1.9598979
[1021,]         1 1.7411078 1.8375784
[1022,]         1 1.7026910 1.7989891
[1023,]         1 1.7040794 1.8000617
[1024,]         1 1.8050275 1.8999366
[1025,]         1 2.0745034 2.1672243
[1026,]         1 1.5312781 1.6229700
[1027,]         1 1.7323003 1.8238161
[1028,]         1 3.4853600 3.5768485
[1029,]         1 2.9770435 3.0680526
[1030,]         1 2.3411281 2.4319281
[1031,]         1 2.0065464 2.0969927
[1032,]         1 1.6619875 1.7524095
[1033,]         1 1.7790944 1.8687524
[1034,]         1 3.7311678 3.8195955
[1035,]         1 2.0910962 2.1784808
[1036,]         1 1.6148195 1.7016156
[1037,]         1 1.7297758 1.8164943
[1038,]         1 1.6709581 1.7574944
[1039,]         1 3.5780685 3.6639400
[1040,]         1 1.7824379 1.8680702
[1041,]         1 1.9273739 2.0129086
[1042,]         1 2.3860267 2.4712195
[1043,]         1 2.4454247 2.5303795
[1044,]         1 1.8061999 1.8893404
[1045,]         1 2.2058099 2.2888292
[1046,]         1 2.2844107 2.3674233
[1047,]         1 2.5153983 2.5984013
[1048,]         1 2.4245485 2.5073216
[1049,]         1 2.2241487 2.3056721
[1050,]         1 1.6635809 1.7448960
[1051,]         1 1.9335267 2.0147147
[1052,]         1 1.9095280 1.9903627
[1053,]         1 1.5082259 1.5882740
[1054,]         1 2.0299210 2.1095936
[1055,]         1 1.9925324 2.0721845
[1056,]         1 1.5356384 1.6152202
[1057,]         1 2.2129045 2.2919802
[1058,]         1 1.9011516 1.9801777
[1059,]         1 1.9055248 1.9844878
[1060,]         1 2.0124086 2.0910218
[1061,]         1 1.8972744 1.9754865
[1062,]         1 2.1693523 2.2460501
[1063,]         1 2.0771043 2.1536619
[1064,]         1 2.1625308 2.2382755
[1065,]         1 1.8008404 1.8764052
[1066,]         1 3.3547203 3.4300117
[1067,]         1 1.8190190 1.8941672
[1068,]         1 2.2829668 2.3579860
[1069,]         1 1.9817706 2.0566727
[1070,]         1 1.6711323 1.7458605
[1071,]         1 2.0228377 2.0969431
[1072,]         1 2.1945164 2.2683989
[1073,]         1 2.9086730 2.9823174
[1074,]         1 2.0044174 2.0779861
[1075,]         1 1.8029124 1.8741298
[1076,]         1 1.7468942 1.8178095
[1077,]         1 2.0045736 2.0747079
[1078,]         1 2.0788374 2.1489687
[1079,]         1 2.5151514 2.5850262
[1080,]         1 1.3364603 1.4060276
[1081,]         1 1.7887519 1.8581336
[1082,]         1 2.0402714 2.1093470
[1083,]         1 1.8926337 1.9615038
[1084,]         1 2.1308868 2.1990810
[1085,]         1 2.1736143 2.2417557
[1086,]         1 2.2114632 2.2795014
[1087,]         1 2.4688747 2.5368490
[1088,]         1 2.0644029 2.1321631
[1089,]         1 1.9912791 2.0588335
[1090,]         1 1.8114223 1.8788092
[1091,]         1 2.7395374 2.8068222
[1092,]         1 1.3754070 1.4419200
[1093,]         1 1.7323201 1.7984146
[1094,]         1 2.7338988 2.7990046
[1095,]         1 1.7583565 1.8231870
[1096,]         1 2.2185438 2.2832625
[1097,]         1 3.8523000 3.9170072
[1098,]         1 1.5663268 1.6306619
[1099,]         1 1.9422465 2.0058049
[1100,]         1 1.6948090 1.7583188
[1101,]         1 2.7386722 2.8013417
[1102,]         1 2.1559191 2.2183249
[1103,]         1 1.6605142 1.7227659
[1104,]         1 2.6392889 2.7015404
[1105,]         1 1.7558131 1.8174346
[1106,]         1 1.4667550 1.5277059
[1107,]         1 1.6767814 1.7374527
[1108,]         1 1.8755231 1.9359985
[1109,]         1 2.1289750 2.1893521
[1110,]         1 1.8017029 1.8619053
[1111,]         1 1.9114608 1.9711905
[1112,]         1 2.2531141 2.3126092
[1113,]         1 2.3096174 2.3688002
[1114,]         1 1.8479635 1.9071028
[1115,]         1 1.7061147 1.7646012
[1116,]         1 1.6915423 1.7499564
[1117,]         1 1.8783921 1.9363853
[1118,]         1 2.0583776 2.1161436
[1119,]         1 1.5737092 1.6313560
[1120,]         1 2.1391383 2.1965040
[1121,]         1 1.8036491 1.8609162
[1122,]         1 1.7667058 1.8238685
[1123,]         1 1.8187334 1.8757426
[1124,]         1 1.7863978 1.8431546
[1125,]         1 1.8560308 1.9116114
[1126,]         1 1.7596708 1.8148958
[1127,]         1 1.4480942 1.5032636
[1128,]         1 1.9158762 1.9709867
[1129,]         1 2.0771014 2.1320951
[1130,]         1 2.2278473 2.2824580
[1131,]         1 1.9469493 2.0015539
[1132,]         1 2.2723960 2.3265361
[1133,]         1 1.7457836 1.7995430
[1134,]         1 2.2490009 2.3026727
[1135,]         1 1.6712937 1.7249436
[1136,]         1 2.3482173 2.4002655
[1137,]         1 2.4608134 2.5127969
[1138,]         1 1.9743821 2.0262430
[1139,]         1 2.5233565 2.5750836
[1140,]         1 1.8903266 1.9416799
[1141,]         1 1.3659886 1.4172944
[1142,]         1 2.0880139 2.1389504
[1143,]         1 2.8971473 2.9479168
[1144,]         1 1.9504580 2.0011496
[1145,]         1 2.1225009 2.1723366
[1146,]         1 2.1216098 2.1709667
[1147,]         1 1.6427314 1.6912809
[1148,]         1 1.8597302 1.9081224
[1149,]         1 1.7090952 1.7574153
[1150,]         1 1.7109920 1.7592411
[1151,]         1 2.2247429 2.2729746
[1152,]         1 2.7411462 2.7891578
[1153,]         1 1.9343077 1.9819920
[1154,]         1 1.8542724 1.9018246
[1155,]         1 1.9678026 2.0150449
[1156,]         1 2.2609150 2.3072852
[1157,]         1 1.8138223 1.8600578
[1158,]         1 1.6753594 1.7214712
[1159,]         1 1.3975870 1.4435781
[1160,]         1 1.3581579 1.4037371
[1161,]         1 1.9346552 1.9802178
[1162,]         1 1.6747646 1.7197292
[1163,]         1 1.4314703 1.4761718
[1164,]         1 2.1625611 2.2071437
[1165,]         1 1.7409607 1.7854027
[1166,]         1 1.6073484 1.6514956
[1167,]         1 2.3645635 2.4086849
[1168,]         1 1.5643290 1.6077449
[1169,]         1 2.0300957 2.0734360
[1170,]         1 1.7951989 1.8384433
[1171,]         1 2.2755075 2.3187428
[1172,]         1 1.6436774 1.6866208
[1173,]         1 1.4027985 1.4457407
[1174,]         1 2.0483665 2.0910471
[1175,]         1 2.1639673 2.2064014
[1176,]         1 2.4986491 2.5410649
[1177,]         1 2.1262470 2.1679867
[1178,]         1 2.0145762 2.0563048
[1179,]         1 1.6495912 1.6912729
[1180,]         1 1.7682503 1.8095708
[1181,]         1 1.9959756 2.0372215
[1182,]         1 1.3827128 1.4237834
[1183,]         1 3.6083317 3.6491529
[1184,]         1 1.7048257 1.7452919
[1185,]         1 1.6600756 1.7005025
[1186,]         1 1.8740146 1.9143961
[1187,]         1 1.9489553 1.9889463
[1188,]         1 1.9167711 1.9567471
[1189,]         1 2.1022587 2.1418704
[1190,]         1 1.9734836 2.0130720
[1191,]         1 1.8704898 1.9095557
[1192,]         1 2.2784620 2.3175098
[1193,]         1 1.4739815 1.5126197
[1194,]         1 1.7089969 1.7473087
[1195,]         1 1.3901050 1.4284023
[1196,]         1 2.0463334 2.0846301
[1197,]         1 1.6945822 1.7324799
[1198,]         1 2.7968590 2.8346929
[1199,]         1 1.7089160 1.7466574
[1200,]         1 1.6388701 1.6763778
[1201,]         1 1.9503651 1.9877871
[1202,]         1 1.8489520 1.8862645
[1203,]         1 2.1413234 2.1783823
[1204,]         1 1.7639491 1.8009458
[1205,]         1 1.9066474 1.9434580
[1206,]         1 1.4520572 1.4888181
[1207,]         1 1.8873040 1.9239262
[1208,]         1 1.4175592 1.4541577
[1209,]         1 2.0967173 2.1331399
[1210,]         1 1.9352225 1.9716364
[1211,]         1 1.9161452 1.9523926
[1212,]         1 2.1295178 2.1655472
[1213,]         1 1.9409135 1.9768324
[1214,]         1 1.9356045 1.9715079
[1215,]         1 2.5275787 2.5632893
[1216,]         1 2.7278821 2.7634238
[1217,]         1 1.8075107 1.8424843
[1218,]         1 2.2487333 2.2835460
[1219,]         1 2.0518507 2.0866415
[1220,]         1 1.4279679 1.4623348
[1221,]         1 1.9722223 2.0065768
[1222,]         1 2.0176405 2.0518107
[1223,]         1 1.4270238 1.4607909
[1224,]         1 2.2473750 2.2810591
[1225,]         1 1.5607171 1.5941849
[1226,]         1 1.5925806 1.6259760
[1227,]         1 2.2894883 2.3228828
[1228,]         1 1.9600328 1.9933612
[1229,]         1 1.4874468 1.5207024
[1230,]         1 1.8721425 1.9052806
[1231,]         1 2.3517718 2.3846448
[1232,]         1 2.1392329 2.1720003
[1233,]         1 1.4243874 1.4571505
[1234,]         1 1.7606671 1.7932380
[1235,]         1 2.3094210 2.3419425
[1236,]         1 1.5778024 1.6103120
[1237,]         1 2.1033569 2.1358653
[1238,]         1 1.7625135 1.7946124
[1239,]         1 1.6663857 1.6984159
[1240,]         1 1.5932263 1.6251795
[1241,]         1 1.4064064 1.4382403
[1242,]         1 1.9518717 1.9836514
[1243,]         1 1.5684111 1.6001551
[1244,]         1 2.1440277 2.1757217
[1245,]         1 1.7858685 1.8175385
[1246,]         1 1.7518862 1.7835252
[1247,]         1 1.7355887 1.7666123
[1248,]         1 2.2760297 2.3070114
[1249,]         1 1.8875982 1.9177397
[1250,]         1 1.8646990 1.8947015
[1251,]         1 2.1562596 2.1861381
[1252,]         1 1.9544025 1.9841748
[1253,]         1 1.6688944 1.6986176
[1254,]         1 1.5889401 1.6186462
[1255,]         1 1.9121737 1.9415149
[1256,]         1 2.2028428 2.2320264
[1257,]         1 2.4205675 2.4494942
[1258,]         1 1.4016949 1.4303065
[1259,]         1 2.3091299 2.3377109
[1260,]         1 1.8938621 1.9222655
[1261,]         1 2.2613026 2.2893373
[1262,]         1 1.7296023 1.7573037
[1263,]         1 1.6777422 1.7051489
[1264,]         1 1.9684543 1.9958598
[1265,]         1 1.8180327 1.8453704
[1266,]         1 1.9186399 1.9458908
[1267,]         1 1.8884190 1.9155844
[1268,]         1 1.6044593 1.6314909
[1269,]         1 1.9967559 2.0237231
[1270,]         1 1.8073620 1.8342898
[1271,]         1 1.7456309 1.7725341
[1272,]         1 1.9114932 1.9383135
[1273,]         1 3.7443458 3.7711340
[1274,]         1 1.7413669 1.7680896
[1275,]         1 1.8674596 1.8941777
[1276,]         1 1.7740460 1.8007514
[1277,]         1 1.4604000 1.4870593
[1278,]         1 2.4094332 2.4359035
[1279,]         1 2.3703761 2.3967404
[1280,]         1 2.1466533 2.1729534
[1281,]         1 1.8014280 1.8275406
[1282,]         1 1.7034582 1.7290672
[1283,]         1 2.2504014 2.2756359
[1284,]         1 2.2345613 2.2597640
[1285,]         1 2.5544794 2.5795020
[1286,]         1 1.5431262 1.5679885
[1287,]         1 1.6355331 1.6603646
[1288,]         1 1.8545136 1.8793314
[1289,]         1 1.8237210 1.8484882
[1290,]         1 1.8891420 1.9139061
[1291,]         1 1.9053386 1.9300573
[1292,]         1 1.7364257 1.7609652
[1293,]         1 2.2369974 2.2614744
[1294,]         1 2.0084951 2.0329416
[1295,]         1 1.7187194 1.7431577
[1296,]         1 2.5025708 2.5268460
[1297,]         1 1.8274656 1.8513995
[1298,]         1 2.5201352 2.5440572
[1299,]         1 2.7889837 2.8128321
[1300,]         1 1.8889680 1.9127129
[1301,]         1 1.6916626 1.7152691
[1302,]         1 2.0808845 2.1044528
[1303,]         1 1.9091735 1.9327408
[1304,]         1 1.5334090 1.5566560
[1305,]         1 1.9819156 2.0049890
[1306,]         1 1.9201746 1.9431616
[1307,]         1 2.7923890 2.8152896
[1308,]         1 1.9070801 1.9297416
[1309,]         1 1.8447095 1.8673261
[1310,]         1 2.0107788 2.0333871
[1311,]         1 1.5423390 1.5649373
[1312,]         1 1.8991620 1.9217246
[1313,]         1 2.4894908 2.5119985
[1314,]         1 1.9390991 1.9615581
[1315,]         1 1.5103630 1.5327786
[1316,]         1 1.8527003 1.8750147
[1317,]         1 2.0837070 2.1059589
[1318,]         1 2.1199251 2.1421108
[1319,]         1 2.7527211 2.7743021
[1320,]         1 1.7723094 1.7937979
[1321,]         1 2.1594458 2.1806233
[1322,]         1 2.0208543 2.0420197
[1323,]         1 1.8838059 1.9049172
[1324,]         1 2.3485580 2.3695351
[1325,]         1 2.0175333 2.0383458
[1326,]         1 1.8951414 1.9155883
[1327,]         1 1.9100495 1.9304431
[1328,]         1 2.1215043 2.1418841
[1329,]         1 1.9891417 2.0095102
[1330,]         1 1.5914048 1.6117353
[1331,]         1 1.9377929 1.9578931
[1332,]         1 1.9637857 1.9836383
[1333,]         1 2.4531840 2.4729241
[1334,]         1 2.3740666 2.3935842
[1335,]         1 1.4672953 1.4867718
[1336,]         1 2.1146091 2.1339961
[1337,]         1 1.4884900 1.5077930
[1338,]         1 1.8387409 1.8579962
[1339,]         1 2.0458317 2.0650839
[1340,]         1 1.8454252 1.8646648
[1341,]         1 2.3319868 2.3512223
[1342,]         1 3.0847446 3.1037533
[1343,]         1 2.4858385 2.5047206
[1344,]         1 2.7432252 2.7620242
[1345,]         1 1.9282252 1.9469893
[1346,]         1 1.7685792 1.7872983
[1347,]         1 1.8617339 1.8803532
[1348,]         1 2.2972285 2.3158117
[1349,]         1 2.0477286 2.0661859
[1350,]         1 2.1024568 2.1207867
[1351,]         1 1.9740581 1.9923182
[1352,]         1 1.7972709 1.8154540
[1353,]         1 1.9511689 1.9693310
[1354,]         1 1.9239587 1.9420115
[1355,]         1 2.6178282 2.6357606
[1356,]         1 1.8333048 1.8511261
[1357,]         1 1.7581656 1.7759135
[1358,]         1 2.1069458 2.1246696
[1359,]         1 2.4656923 2.4831890
[1360,]         1 2.7439530 2.7614359
[1361,]         1 1.9090915 1.9264809
[1362,]         1 1.5559439 1.5732051
[1363,]         1 2.0466217 2.0637593
[1364,]         1 2.1749097 2.1915362
[1365,]         1 1.9489000 1.9654556
[1366,]         1 1.8268597 1.8433457
[1367,]         1 1.7177443 1.7340312
[1368,]         1 1.4703165 1.4865830
[1369,]         1 2.0444485 2.0606808
[1370,]         1 2.1676409 2.1838050
[1371,]         1 2.0768090 2.0929529
[1372,]         1 2.1114395 2.1275581
[1373,]         1 1.7583340 1.7744457
[1374,]         1 2.0401904 2.0562209
[1375,]         1 1.9273456 1.9433416
[1376,]         1 1.4894728 1.5054152
[1377,]         1 1.9000114 1.9158932
[1378,]         1 2.8409718 2.8567390
[1379,]         1 2.0032916 2.0189615
[1380,]         1 1.6808171 1.6964216
[1381,]         1 1.9110205 1.9265740
[1382,]         1 2.1171155 2.1326425
[1383,]         1 2.5383407 2.5538483
[1384,]         1 1.9967726 2.0122695
[1385,]         1 1.7907632 1.8062405
[1386,]         1 2.4171410 2.4326152
[1387,]         1 3.8952467 3.9106633
[1388,]         1 1.5747753 1.5901059
[1389,]         1 1.5336131 1.5489036
[1390,]         1 1.7673972 1.7826532
[1391,]         1 3.0459853 3.0610769
[1392,]         1 1.7278762 1.7428865
[1393,]         1 1.8559037 1.8708380
[1394,]         1 2.1745327 2.1894585
